text,chapter,verse,unitId,content,morphologyId,en
1John,5,9,2227,αὕτη,55,
1John,5,9,2228,ἐστὶν,178,
1John,5,9,2229,ἡ,20,
1John,5,9,2230,μαρτυρία,486,
1John,5,9,2231,τοῦ,16,
1John,5,9,2232,θεοῦ,147,
1John,5,9,2233,ὅτι,59,
1John,5,9,2234,μεμαρτύρηκεν,487,
1John,5,9,2235,περὶ,15,
1John,5,9,2236,τοῦ,16,
1John,5,9,2237,υἱοῦ,44,
1John,5,9,2238,αὐτοῦ,45,
1John,5,9,2239,.,0,
1John,5,10,2240,10,0,
1John,5,10,2241,ὁ,60,
1John,5,10,2242,πιστεύων,454,
1John,5,10,2243,εἰς,221,
1John,5,10,2244,τὸν,31,
1John,5,10,2245,υἱὸν,255,
1John,5,10,2246,τοῦ,16,
1John,5,10,2247,θεοῦ,147,
1John,5,10,2248,ἔχει,257,
1John,5,10,2249,τὴν,26,
1John,5,10,2250,μαρτυρίαν,484,
1John,5,10,2251,ἐν,65,
1John,5,10,2252,αὑτῷ,488,
1John,5,10,2253,·,0,
1John,5,10,2254,ὁ,60,
1John,5,10,2255,μὴ,111,
1John,5,10,2256,πιστεύων,454,
1John,5,10,2257,τῷ,73,
1John,5,10,2258,θεῷ,436,
1John,5,10,2259,ψεύστην,105,
1John,5,10,2260,πεποίηκεν,489,
1John,5,10,2261,αὐτόν,132,
1John,5,10,2262,",",0,
1John,5,10,2263,ὅτι,59,
1John,5,10,2264,οὐ,77,
1John,5,10,2265,πεπίστευκεν,490,
1John,5,10,2266,εἰς,221,
1John,5,10,2267,τὴν,26,
1John,5,10,2268,μαρτυρίαν,484,
1John,5,10,2269,ἣν,57,
1John,5,10,2270,μεμαρτύρηκεν,487,
1John,5,10,2271,ὁ,60,
1John,5,10,2272,θεὸς,61,
1John,5,10,2273,περὶ,15,
1John,5,10,2274,τοῦ,16,
1John,5,10,2275,υἱοῦ,44,
1John,5,10,2276,αὐτοῦ,45,
1John,5,10,2277,.,0,
1John,5,11,2278,11,0,
1John,5,11,2279,καὶ,11,
1John,5,11,2280,αὕτη,55,
1John,5,11,2281,ἐστὶν,178,
1John,5,11,2282,ἡ,20,
1John,5,11,2283,μαρτυρία,486,
1John,5,11,2284,",",0,
1John,5,11,2285,ὅτι,59,
1John,5,11,2286,ζωὴν,27,
1John,5,11,2287,αἰώνιον,28,
1John,5,11,2288,ἔδωκεν,390,
1John,5,11,2289,ὁ,60,
1John,5,11,2290,θεὸς,61,
1John,5,11,2291,ἡμῖν,33,
1John,5,11,2292,",",0,
1John,5,11,2293,καὶ,11,
1John,5,11,2294,αὕτη,55,
1John,5,11,2295,ἡ,20,
1John,5,11,2296,ζωὴ,21,
1John,5,11,2297,ἐν,65,
1John,5,11,2298,τῷ,73,
1John,5,11,2299,υἱῷ,261,
1John,5,11,2300,αὐτοῦ,45,
1John,5,11,2301,ἐστιν,63,
1John,5,11,2302,.,0,
1John,5,12,2303,12,0,
1John,5,12,2304,ὁ,60,
1John,5,12,2305,ἔχων,304,
1John,5,12,2306,τὸν,31,
1John,5,12,2307,υἱὸν,255,
1John,5,12,2308,ἔχει,257,
1John,5,12,2309,τὴν,26,
1John,5,12,2310,ζωήν,349,
1John,5,12,2311,·,0,
1John,5,12,2312,ὁ,60,
1John,5,12,2313,μὴ,111,
1John,5,12,2314,ἔχων,304,
1John,5,12,2315,τὸν,31,
1John,5,12,2316,υἱὸν,255,
1John,5,12,2317,τοῦ,16,
1John,5,12,2318,θεοῦ,147,
1John,5,12,2319,τὴν,26,
1John,5,12,2320,ζωὴν,27,
1John,5,12,2321,οὐκ,67,
1John,5,12,2322,ἔχει,257,
1John,5,12,2323,.,0,
1John,5,13,2324,13,0,
1John,5,13,2325,Ταῦτα,48,
1John,5,13,2326,ἔγραψα,200,
1John,5,13,2327,ὑμῖν,25,
1John,5,13,2328,ἵνα,34,
1John,5,13,2329,εἰδῆτε,281,
1John,5,13,2330,ὅτι,59,
1John,5,13,2331,ζωὴν,27,
1John,5,13,2332,ἔχετε,242,
1John,5,13,2333,αἰώνιον,28,
1John,5,13,2334,",",0,
1John,5,13,2335,τοῖς,7,
1John,5,13,2336,πιστεύουσιν,491,
1John,5,13,2337,εἰς,221,
1John,5,13,2338,τὸ,85,
1John,5,13,2339,ὄνομα,194,
1John,5,13,2340,τοῦ,16,
1John,5,13,2341,υἱοῦ,44,
1John,5,13,2342,τοῦ,16,
1John,5,13,2343,θεοῦ,147,
1John,5,13,2344,.,0,
1John,5,14,2345,14,0,
1John,5,14,2346,καὶ,11,
1John,5,14,2347,αὕτη,55,
1John,5,14,2348,ἐστὶν,178,
1John,5,14,2349,ἡ,20,
1John,5,14,2350,παρρησία,492,
1John,5,14,2351,ἣν,57,
1John,5,14,2352,ἔχομεν,71,
1John,5,14,2353,πρὸς,30,
1John,5,14,2354,αὐτόν,132,
1John,5,14,2355,",",0,
1John,5,14,2356,ὅτι,59,
1John,5,14,2357,ἐάν,113,
1John,5,14,2358,τι,493,
1John,5,14,2359,αἰτώμεθα,494,
1John,5,14,2360,κατὰ,495,
1John,5,14,2361,τὸ,85,
1John,5,14,2362,θέλημα,220,
1John,5,14,2363,αὐτοῦ,45,
1John,5,14,2364,ἀκούει,413,
1John,5,14,2365,ἡμῶν,9,
1John,5,14,2366,.,0,
1John,5,15,2367,15,0,
1John,5,15,2368,καὶ,11,
1John,5,15,2369,ἐὰν,69,
1John,5,15,2370,οἴδαμεν,300,
1John,5,15,2371,ὅτι,59,
1John,5,15,2372,ἀκούει,413,
1John,5,15,2373,ἡμῶν,9,
1John,5,15,2374,ὃ,1,
1John,5,15,2375,ἐὰν,69,
1John,5,15,2376,αἰτώμεθα,494,
1John,5,15,2377,",",0,
1John,5,15,2378,οἴδαμεν,300,
1John,5,15,2379,ὅτι,59,
1John,5,15,2380,ἔχομεν,71,
1John,5,15,2381,τὰ,207,
1John,5,15,2382,αἰτήματα,496,
1John,5,15,2383,ἃ,497,
1John,5,15,2384,ᾐτήκαμεν,498,
1John,5,15,2385,ἀπʼ,3,
1John,5,15,2386,αὐτοῦ,45,
1John,5,15,2387,.,0,
1John,5,16,2388,16,0,
1John,5,16,2389,ἐάν,113,
1John,5,16,2390,τις,114,
1John,5,16,2391,ἴδῃ,499,
1John,5,16,2392,τὸν,31,
1John,5,16,2393,ἀδελφὸν,174,
1John,5,16,2394,αὐτοῦ,45,
1John,5,16,2395,ἁμαρτάνοντα,500,
1John,5,16,2396,ἁμαρτίαν,92,
1John,5,16,2397,μὴ,111,
1John,5,16,2398,πρὸς,30,
1John,5,16,2399,θάνατον,501,
1John,5,16,2400,",",0,
1John,5,16,2401,αἰτήσει,502,
1John,5,16,2402,",",0,
1John,5,16,2403,καὶ,11,
1John,5,16,2404,δώσει,503,
1John,5,16,2405,αὐτῷ,66,
1John,5,16,2406,ζωήν,349,
1John,5,16,2407,",",0,
1John,5,16,2408,τοῖς,7,
1John,5,16,2409,ἁμαρτάνουσιν,504,
1John,5,16,2410,μὴ,111,
1John,5,16,2411,πρὸς,30,
1John,5,16,2412,θάνατον,501,
1John,5,16,2413,.,0,
1John,5,16,2414,ἔστιν,54,
1John,5,16,2415,ἁμαρτία,313,
1John,5,16,2416,πρὸς,30,
1John,5,16,2417,θάνατον,501,
1John,5,16,2418,·,0,
1John,5,16,2419,οὐ,77,
1John,5,16,2420,περὶ,15,
1John,5,16,2421,ἐκείνης,505,
1John,5,16,2422,λέγω,506,
1John,5,16,2423,ἵνα,34,
1John,5,16,2424,ἐρωτήσῃ,507,
1John,5,16,2425,.,0,
1John,5,17,2426,17,0,
1John,5,17,2427,πᾶσα,508,
1John,5,17,2428,ἀδικία,509,
1John,5,17,2429,ἁμαρτία,313,
1John,5,17,2430,ἐστίν,139,
1John,5,17,2431,",",0,
1John,5,17,2432,καὶ,11,
1John,5,17,2433,ἔστιν,54,
1John,5,17,2434,ἁμαρτία,313,
1John,5,17,2435,οὐ,77,
1John,5,17,2436,πρὸς,30,
1John,5,17,2437,θάνατον,501,
1John,5,17,2438,.,0,
1John,5,18,2439,18,0,
1John,5,18,2440,Οἴδαμεν,300,
1John,5,18,2441,ὅτι,59,
1John,5,18,2442,πᾶς,254,
1John,5,18,2443,ὁ,60,
1John,5,18,2444,γεγεννημένος,328,
1John,5,18,2445,ἐκ,216,
1John,5,18,2446,τοῦ,16,
1John,5,18,2447,θεοῦ,147,
1John,5,18,2448,οὐχ,103,
1John,5,18,2449,ἁμαρτάνει,317,
1John,5,18,2450,",",0,
1John,5,18,2451,ἀλλʼ,159,
1John,5,18,2452,ὁ,60,
1John,5,18,2453,γεννηθεὶς,510,
1John,5,18,2454,ἐκ,216,
1John,5,18,2455,τοῦ,16,
1John,5,18,2456,θεοῦ,147,
1John,5,18,2457,τηρεῖ,511,
1John,5,18,2458,αὐτόν,132,
1John,5,18,2459,",",0,
1John,5,18,2460,καὶ,11,
1John,5,18,2461,ὁ,60,
1John,5,18,2462,πονηρὸς,512,
1John,5,18,2463,οὐχ,103,
1John,5,18,2464,ἅπτεται,513,
1John,5,18,2465,αὐτοῦ,45,
1John,5,18,2466,.,0,
1John,5,19,2467,19,0,
1John,5,19,2468,οἴδαμεν,300,
1John,5,19,2469,ὅτι,59,
1John,5,19,2470,ἐκ,216,
1John,5,19,2471,τοῦ,16,
1John,5,19,2472,θεοῦ,147,
1John,5,19,2473,ἐσμεν,149,
1John,5,19,2474,",",0,
1John,5,19,2475,καὶ,11,
1John,5,19,2476,ὁ,60,
1John,5,19,2477,κόσμος,218,
1John,5,19,2478,ὅλος,514,
1John,5,19,2479,ἐν,65,
1John,5,19,2480,τῷ,73,
1John,5,19,2481,πονηρῷ,515,
1John,5,19,2482,κεῖται,516,
1John,5,19,2483,.,0,
1John,5,20,2484,20,0,
1John,5,20,2485,οἴδαμεν,300,
1John,5,20,2486,δὲ,40,
1John,5,20,2487,ὅτι,59,
1John,5,20,2488,ὁ,60,
1John,5,20,2489,υἱὸς,325,
1John,5,20,2490,τοῦ,16,
1John,5,20,2491,θεοῦ,147,
1John,5,20,2492,ἥκει,517,
1John,5,20,2493,",",0,
1John,5,20,2494,καὶ,11,
1John,5,20,2495,δέδωκεν,289,
1John,5,20,2496,ἡμῖν,33,
1John,5,20,2497,διάνοιαν,518,
1John,5,20,2498,ἵνα,34,
1John,5,20,2499,γινώσκωμεν,519,
1John,5,20,2500,τὸν,31,
1John,5,20,2501,ἀληθινόν,520,
1John,5,20,2502,·,0,
1John,5,20,2503,καὶ,11,
1John,5,20,2504,ἐσμὲν,521,
1John,5,20,2505,ἐν,65,
1John,5,20,2506,τῷ,73,
1John,5,20,2507,ἀληθινῷ,522,
1John,5,20,2508,",",0,
1John,5,20,2509,ἐν,65,
1John,5,20,2510,τῷ,73,
1John,5,20,2511,υἱῷ,261,
1John,5,20,2512,αὐτοῦ,45,
1John,5,20,2513,Ἰησοῦ,46,
1John,5,20,2514,Χριστῷ,523,
1John,5,20,2515,.,0,
1John,5,20,2516,οὗτός,252,
1John,5,20,2517,ἐστιν,63,
1John,5,20,2518,ὁ,60,
1John,5,20,2519,ἀληθινὸς,524,
1John,5,20,2520,θεὸς,61,
1John,5,20,2521,καὶ,11,
1John,5,20,2522,ζωὴ,21,
1John,5,20,2523,αἰώνιος,525,
1John,5,20,2524,.,0,
1John,5,21,2525,21,0,
1John,5,21,2526,Τεκνία,108,
1John,5,21,2527,",",0,
1John,5,21,2528,φυλάξατε,526,
1John,5,21,2529,ἑαυτὰ,527,
1John,5,21,2530,ἀπὸ,89,
1John,5,21,2531,τῶν,122,
1John,5,21,2532,εἰδώλων,528,
1John,5,21,2533,.,0,
