Greek New Testament — Seed Data Processing Tracker,,,,,,,,,
#,Book,Book#,Chapter,Verses,Verse Range,Batch #,Status,Date Done,Notes
696,Romans,45,Chapter 12,8,1–8,Batch 45,⬜ Pending,,
697,Romans,45,Chapter 12,8,9–16,Batch 46,⬜ Pending,,
698,Romans,45,Chapter 12,5,17–21,Batch 47,⬜ Pending,,
699,Romans,45,Chapter 13,8,1–8,Batch 48,⬜ Pending,,
700,Romans,45,Chapter 13,6,9–14,Batch 49,⬜ Pending,,
701,Romans,45,Chapter 14,8,1–8,Batch 50,⬜ Pending,,
702,Romans,45,Chapter 14,8,9–16,Batch 51,⬜ Pending,,
703,Romans,45,Chapter 14,7,17–23,Batch 52,⬜ Pending,,
704,Romans,45,Chapter 15,8,1–8,Batch 53,⬜ Pending,,
705,Romans,45,Chapter 15,8,9–16,Batch 54,⬜ Pending,,
706,Romans,45,Chapter 15,8,17–24,Batch 55,⬜ Pending,,
707,Romans,45,Chapter 15,8,25–32,Batch 56,⬜ Pending,,
708,Romans,45,Chapter 15,1,33–33,Batch 57,⬜ Pending,,
709,Romans,45,Chapter 16,8,1–8,Batch 58,⬜ Pending,,
710,Romans,45,Chapter 16,8,9–16,Batch 59,⬜ Pending,,
711,Romans,45,Chapter 16,8,17–24,Batch 60,⬜ Pending,,
712,Romans,45,Chapter 16,3,25–27,Batch 61,⬜ Pending,,
📖  1 Corinthians  (Book #46),,,,,,,⬜ Pending,,
713,1 Corinthians,46,Chapter 1,8,1–8,Batch 1,⬜ Pending,,
714,1 Corinthians,46,Chapter 1,8,9–16,Batch 2,⬜ Pending,,
715,1 Corinthians,46,Chapter 1,8,17–24,Batch 3,⬜ Pending,,
716,1 Corinthians,46,Chapter 1,7,25–31,Batch 4,⬜ Pending,,
717,1 Corinthians,46,Chapter 2,8,1–8,Batch 5,⬜ Pending,,
718,1 Corinthians,46,Chapter 2,8,9–16,Batch 6,⬜ Pending,,
719,1 Corinthians,46,Chapter 3,8,1–8,Batch 7,⬜ Pending,,
720,1 Corinthians,46,Chapter 3,8,9–16,Batch 8,⬜ Pending,,
721,1 Corinthians,46,Chapter 3,7,17–23,Batch 9,⬜ Pending,,
722,1 Corinthians,46,Chapter 4,8,1–8,Batch 10,⬜ Pending,,
723,1 Corinthians,46,Chapter 4,8,9–16,Batch 11,⬜ Pending,,
724,1 Corinthians,46,Chapter 4,5,17–21,Batch 12,⬜ Pending,,
725,1 Corinthians,46,Chapter 5,8,1–8,Batch 13,⬜ Pending,,
726,1 Corinthians,46,Chapter 5,5,9–13,Batch 14,⬜ Pending,,
727,1 Corinthians,46,Chapter 6,8,1–8,Batch 15,⬜ Pending,,
728,1 Corinthians,46,Chapter 6,8,9–16,Batch 16,⬜ Pending,,
729,1 Corinthians,46,Chapter 6,4,17–20,Batch 17,⬜ Pending,,
730,1 Corinthians,46,Chapter 7,8,1–8,Batch 18,⬜ Pending,,
731,1 Corinthians,46,Chapter 7,8,9–16,Batch 19,⬜ Pending,,
732,1 Corinthians,46,Chapter 7,8,17–24,Batch 20,⬜ Pending,,
733,1 Corinthians,46,Chapter 7,8,25–32,Batch 21,⬜ Pending,,
734,1 Corinthians,46,Chapter 7,8,33–40,Batch 22,⬜ Pending,,
735,1 Corinthians,46,Chapter 8,8,1–8,Batch 23,⬜ Pending,,
736,1 Corinthians,46,Chapter 8,8,9–16,Batch 24,⬜ Pending,,
737,1 Corinthians,46,Chapter 8,8,17–24,Batch 25,⬜ Pending,,
738,1 Corinthians,46,Chapter 8,8,25–32,Batch 26,⬜ Pending,,
739,1 Corinthians,46,Chapter 8,2,33–34,Batch 27,⬜ Pending,,
740,1 Corinthians,46,Chapter 9,8,1–8,Batch 28,⬜ Pending,,
741,1 Corinthians,46,Chapter 9,8,9–16,Batch 29,⬜ Pending,,
742,1 Corinthians,46,Chapter 9,8,17–24,Batch 30,⬜ Pending,,
743,1 Corinthians,46,Chapter 9,4,25–28,Batch 31,⬜ Pending,,
744,1 Corinthians,46,Chapter 10,8,1–8,Batch 32,⬜ Pending,,
745,1 Corinthians,46,Chapter 10,8,9–16,Batch 33,⬜ Pending,,
746,1 Corinthians,46,Chapter 10,8,17–24,Batch 34,⬜ Pending,,
747,1 Corinthians,46,Chapter 10,3,25–27,Batch 35,⬜ Pending,,
748,1 Corinthians,46,Chapter 11,8,1–8,Batch 36,⬜ Pending,,
749,1 Corinthians,46,Chapter 11,8,9–16,Batch 37,⬜ Pending,,
750,1 Corinthians,46,Chapter 11,8,17–24,Batch 38,⬜ Pending,,
751,1 Corinthians,46,Chapter 11,8,25–32,Batch 39,⬜ Pending,,
752,1 Corinthians,46,Chapter 11,3,33–35,Batch 40,⬜ Pending,,
753,1 Corinthians,46,Chapter 12,8,1–8,Batch 41,⬜ Pending,,
754,1 Corinthians,46,Chapter 12,8,9–16,Batch 42,⬜ Pending,,
755,1 Corinthians,46,Chapter 12,8,17–24,Batch 43,⬜ Pending,,
756,1 Corinthians,46,Chapter 12,2,25–26,Batch 44,⬜ Pending,,
757,1 Corinthians,46,Chapter 13,8,1–8,Batch 45,⬜ Pending,,
758,1 Corinthians,46,Chapter 13,8,9–16,Batch 46,⬜ Pending,,
759,1 Corinthians,46,Chapter 13,8,17–24,Batch 47,⬜ Pending,,
760,1 Corinthians,46,Chapter 13,1,25–25,Batch 48,⬜ Pending,,
761,1 Corinthians,46,Chapter 14,8,1–8,Batch 49,⬜ Pending,,
762,1 Corinthians,46,Chapter 14,8,9–16,Batch 50,⬜ Pending,,
763,1 Corinthians,46,Chapter 14,8,17–24,Batch 51,⬜ Pending,,
764,1 Corinthians,46,Chapter 15,8,1–8,Batch 52,⬜ Pending,,
765,1 Corinthians,46,Chapter 15,8,9–16,Batch 53,⬜ Pending,,
766,1 Corinthians,46,Chapter 15,8,17–24,Batch 54,⬜ Pending,,
767,1 Corinthians,46,Chapter 15,8,25–32,Batch 55,⬜ Pending,,
768,1 Corinthians,46,Chapter 15,3,33–35,Batch 56,⬜ Pending,,
769,1 Corinthians,46,Chapter 16,8,1–8,Batch 57,⬜ Pending,,
770,1 Corinthians,46,Chapter 16,8,9–16,Batch 58,⬜ Pending,,
771,1 Corinthians,46,Chapter 16,8,17–24,Batch 59,⬜ Pending,,
772,1 Corinthians,46,Chapter 16,6,25–30,Batch 60,⬜ Pending,,
773,1 Corinthians,46,Chapter 17,8,1–8,Batch 61,⬜ Pending,,
774,1 Corinthians,46,Chapter 17,3,9–11,Batch 62,⬜ Pending,,
775,1 Corinthians,46,Chapter 18,8,1–8,Batch 63,⬜ Pending,,
776,1 Corinthians,46,Chapter 18,8,9–16,Batch 64,⬜ Pending,,
777,1 Corinthians,46,Chapter 18,8,17–24,Batch 65,⬜ Pending,,
778,1 Corinthians,46,Chapter 18,7,25–31,Batch 66,⬜ Pending,,
779,1 Corinthians,46,Chapter 19,8,1–8,Batch 67,⬜ Pending,,
780,1 Corinthians,46,Chapter 19,7,9–15,Batch 68,⬜ Pending,,
781,1 Corinthians,46,Chapter 20,8,1–8,Batch 69,⬜ Pending,,
782,1 Corinthians,46,Chapter 20,8,9–16,Batch 70,⬜ Pending,,
783,1 Corinthians,46,Chapter 20,8,17–24,Batch 71,⬜ Pending,,
784,1 Corinthians,46,Chapter 20,4,25–28,Batch 72,⬜ Pending,,
785,1 Corinthians,46,Chapter 21,8,1–8,Batch 73,⬜ Pending,,
📖  2 Corinthians  (Book #47),,,,,,,⬜ Pending,,
786,2 Corinthians,47,Chapter 1,8,1–8,Batch 1,⬜ Pending,,
787,2 Corinthians,47,Chapter 1,8,9–16,Batch 2,⬜ Pending,,
788,2 Corinthians,47,Chapter 1,8,17–24,Batch 3,⬜ Pending,,
789,2 Corinthians,47,Chapter 2,8,1–8,Batch 4,⬜ Pending,,
790,2 Corinthians,47,Chapter 2,8,9–16,Batch 5,⬜ Pending,,
791,2 Corinthians,47,Chapter 2,1,17–17,Batch 6,⬜ Pending,,
792,2 Corinthians,47,Chapter 3,8,1–8,Batch 7,⬜ Pending,,
793,2 Corinthians,47,Chapter 3,8,9–16,Batch 8,⬜ Pending,,
794,2 Corinthians,47,Chapter 3,2,17–18,Batch 9,⬜ Pending,,
795,2 Corinthians,47,Chapter 4,8,1–8,Batch 10,⬜ Pending,,
796,2 Corinthians,47,Chapter 4,8,9–16,Batch 11,⬜ Pending,,
797,2 Corinthians,47,Chapter 4,2,17–18,Batch 12,⬜ Pending,,
798,2 Corinthians,47,Chapter 5,8,1–8,Batch 13,⬜ Pending,,
799,2 Corinthians,47,Chapter 5,8,9–16,Batch 14,⬜ Pending,,
800,2 Corinthians,47,Chapter 5,5,17–21,Batch 15,⬜ Pending,,
801,2 Corinthians,47,Chapter 6,8,1–8,Batch 16,⬜ Pending,,
802,2 Corinthians,47,Chapter 6,8,9–16,Batch 17,⬜ Pending,,
803,2 Corinthians,47,Chapter 6,2,17–18,Batch 18,⬜ Pending,,
804,2 Corinthians,47,Chapter 7,8,1–8,Batch 19,⬜ Pending,,
805,2 Corinthians,47,Chapter 7,8,9–16,Batch 20,⬜ Pending,,
806,2 Corinthians,47,Chapter 8,8,1–8,Batch 21,⬜ Pending,,
807,2 Corinthians,47,Chapter 8,8,9–16,Batch 22,⬜ Pending,,
808,2 Corinthians,47,Chapter 8,8,17–24,Batch 23,⬜ Pending,,
809,2 Corinthians,47,Chapter 9,8,1–8,Batch 24,⬜ Pending,,
810,2 Corinthians,47,Chapter 9,7,9–15,Batch 25,⬜ Pending,,
811,2 Corinthians,47,Chapter 10,8,1–8,Batch 26,⬜ Pending,,
812,2 Corinthians,47,Chapter 10,8,9–16,Batch 27,⬜ Pending,,
813,2 Corinthians,47,Chapter 10,2,17–18,Batch 28,⬜ Pending,,
814,2 Corinthians,47,Chapter 11,8,1–8,Batch 29,⬜ Pending,,
815,2 Corinthians,47,Chapter 11,8,9–16,Batch 30,⬜ Pending,,
816,2 Corinthians,47,Chapter 11,8,17–24,Batch 31,⬜ Pending,,
817,2 Corinthians,47,Chapter 11,8,25–32,Batch 32,⬜ Pending,,
818,2 Corinthians,47,Chapter 11,1,33–33,Batch 33,⬜ Pending,,
819,2 Corinthians,47,Chapter 12,8,1–8,Batch 34,⬜ Pending,,
820,2 Corinthians,47,Chapter 12,8,9–16,Batch 35,⬜ Pending,,
821,2 Corinthians,47,Chapter 12,5,17–21,Batch 36,⬜ Pending,,
822,2 Corinthians,47,Chapter 13,8,1–8,Batch 37,⬜ Pending,,
823,2 Corinthians,47,Chapter 13,6,9–14,Batch 38,⬜ Pending,,
📖  Galatians  (Book #48),,,,,,,⬜ Pending,,
824,Galatians,48,Chapter 1,8,1–8,Batch 1,⬜ Pending,,
825,Galatians,48,Chapter 1,8,9–16,Batch 2,⬜ Pending,,
826,Galatians,48,Chapter 1,8,17–24,Batch 3,⬜ Pending,,
827,Galatians,48,Chapter 2,8,1–8,Batch 4,⬜ Pending,,
828,Galatians,48,Chapter 2,8,9–16,Batch 5,⬜ Pending,,
829,Galatians,48,Chapter 2,5,17–21,Batch 6,⬜ Pending,,
830,Galatians,48,Chapter 3,8,1–8,Batch 7,⬜ Pending,,
831,Galatians,48,Chapter 3,8,9–16,Batch 8,⬜ Pending,,
832,Galatians,48,Chapter 3,8,17–24,Batch 9,⬜ Pending,,
833,Galatians,48,Chapter 3,5,25–29,Batch 10,⬜ Pending,,
834,Galatians,48,Chapter 4,8,1–8,Batch 11,⬜ Pending,,
835,Galatians,48,Chapter 4,8,9–16,Batch 12,⬜ Pending,,
836,Galatians,48,Chapter 4,8,17–24,Batch 13,⬜ Pending,,
837,Galatians,48,Chapter 4,7,25–31,Batch 14,⬜ Pending,,
838,Galatians,48,Chapter 5,8,1–8,Batch 15,⬜ Pending,,
839,Galatians,48,Chapter 5,8,9–16,Batch 16,⬜ Pending,,
840,Galatians,48,Chapter 5,8,17–24,Batch 17,⬜ Pending,,
841,Galatians,48,Chapter 5,2,25–26,Batch 18,⬜ Pending,,
842,Galatians,48,Chapter 6,8,1–8,Batch 19,⬜ Pending,,
843,Galatians,48,Chapter 6,8,9–16,Batch 20,⬜ Pending,,
844,Galatians,48,Chapter 6,2,17–18,Batch 21,⬜ Pending,,
📖  Ephesians  (Book #49),,,,,,,⬜ Pending,,
845,Ephesians,49,Chapter 1,8,1–8,Batch 1,⬜ Pending,,
846,Ephesians,49,Chapter 1,8,9–16,Batch 2,⬜ Pending,,
847,Ephesians,49,Chapter 1,7,17–23,Batch 3,⬜ Pending,,
848,Ephesians,49,Chapter 2,8,1–8,Batch 4,⬜ Pending,,
849,Ephesians,49,Chapter 2,8,9–16,Batch 5,⬜ Pending,,
850,Ephesians,49,Chapter 2,6,17–22,Batch 6,⬜ Pending,,
851,Ephesians,49,Chapter 3,8,1–8,Batch 7,⬜ Pending,,
852,Ephesians,49,Chapter 3,8,9–16,Batch 8,⬜ Pending,,
853,Ephesians,49,Chapter 3,5,17–21,Batch 9,⬜ Pending,,
854,Ephesians,49,Chapter 4,8,1–8,Batch 10,⬜ Pending,,
855,Ephesians,49,Chapter 4,8,9–16,Batch 11,⬜ Pending,,
856,Ephesians,49,Chapter 4,8,17–24,Batch 12,⬜ Pending,,
857,Ephesians,49,Chapter 4,8,25–32,Batch 13,⬜ Pending,,
858,Ephesians,49,Chapter 5,8,1–8,Batch 14,⬜ Pending,,
859,Ephesians,49,Chapter 5,8,9–16,Batch 15,⬜ Pending,,
860,Ephesians,49,Chapter 5,8,17–24,Batch 16,⬜ Pending,,
861,Ephesians,49,Chapter 5,8,25–32,Batch 17,⬜ Pending,,
862,Ephesians,49,Chapter 5,1,33–33,Batch 18,⬜ Pending,,
863,Ephesians,49,Chapter 6,8,1–8,Batch 19,⬜ Pending,,
864,Ephesians,49,Chapter 6,8,9–16,Batch 20,⬜ Pending,,
865,Ephesians,49,Chapter 6,8,17–24,Batch 21,⬜ Pending,,
📖  Philippians  (Book #50),,,,,,,⬜ Pending,,
866,Philippians,50,Chapter 1,8,1–8,Batch 1,⬜ Pending,,
867,Philippians,50,Chapter 1,8,9–16,Batch 2,⬜ Pending,,
868,Philippians,50,Chapter 1,8,17–24,Batch 3,⬜ Pending,,
869,Philippians,50,Chapter 1,6,25–30,Batch 4,⬜ Pending,,
870,Philippians,50,Chapter 2,8,1–8,Batch 5,⬜ Pending,,
871,Philippians,50,Chapter 2,8,9–16,Batch 6,⬜ Pending,,
872,Philippians,50,Chapter 2,8,17–24,Batch 7,⬜ Pending,,
873,Philippians,50,Chapter 2,6,25–30,Batch 8,⬜ Pending,,
874,Philippians,50,Chapter 3,8,1–8,Batch 9,⬜ Pending,,
875,Philippians,50,Chapter 3,8,9–16,Batch 10,⬜ Pending,,
876,Philippians,50,Chapter 3,5,17–21,Batch 11,⬜ Pending,,
877,Philippians,50,Chapter 4,8,1–8,Batch 12,⬜ Pending,,
878,Philippians,50,Chapter 4,8,9–16,Batch 13,⬜ Pending,,
879,Philippians,50,Chapter 4,7,17–23,Batch 14,⬜ Pending,,
📖  Colossians  (Book #51),,,,,,,⬜ Pending,,
880,Colossians,51,Chapter 1,8,1–8,Batch 1,⬜ Pending,,
881,Colossians,51,Chapter 1,8,9–16,Batch 2,⬜ Pending,,
882,Colossians,51,Chapter 1,8,17–24,Batch 3,⬜ Pending,,
883,Colossians,51,Chapter 1,5,25–29,Batch 4,⬜ Pending,,
884,Colossians,51,Chapter 2,8,1–8,Batch 5,⬜ Pending,,
885,Colossians,51,Chapter 2,8,9–16,Batch 6,⬜ Pending,,
886,Colossians,51,Chapter 2,7,17–23,Batch 7,⬜ Pending,,
887,Colossians,51,Chapter 3,8,1–8,Batch 8,⬜ Pending,,
888,Colossians,51,Chapter 3,8,9–16,Batch 9,⬜ Pending,,
889,Colossians,51,Chapter 3,8,17–24,Batch 10,⬜ Pending,,
890,Colossians,51,Chapter 3,1,25–25,Batch 11,⬜ Pending,,
891,Colossians,51,Chapter 4,8,1–8,Batch 12,⬜ Pending,,
892,Colossians,51,Chapter 4,8,9–16,Batch 13,⬜ Pending,,
893,Colossians,51,Chapter 4,2,17–18,Batch 14,⬜ Pending,,
📖  1 Thessalonians  (Book #52),,,,,,,⬜ Pending,,
894,1 Thessalonians,52,Chapter 1,8,1–8,Batch 1,⬜ Pending,,
895,1 Thessalonians,52,Chapter 1,2,9–10,Batch 2,⬜ Pending,,
896,1 Thessalonians,52,Chapter 2,8,1–8,Batch 3,⬜ Pending,,
897,1 Thessalonians,52,Chapter 2,8,9–16,Batch 4,⬜ Pending,,
898,1 Thessalonians,52,Chapter 2,4,17–20,Batch 5,⬜ Pending,,
899,1 Thessalonians,52,Chapter 3,8,1–8,Batch 6,⬜ Pending,,
900,1 Thessalonians,52,Chapter 3,5,9–13,Batch 7,⬜ Pending,,
901,1 Thessalonians,52,Chapter 4,8,1–8,Batch 8,⬜ Pending,,
902,1 Thessalonians,52,Chapter 4,8,9–16,Batch 9,⬜ Pending,,
903,1 Thessalonians,52,Chapter 4,2,17–18,Batch 10,⬜ Pending,,
904,1 Thessalonians,52,Chapter 5,8,1–8,Batch 11,⬜ Pending,,
905,1 Thessalonians,52,Chapter 5,8,9–16,Batch 12,⬜ Pending,,
906,1 Thessalonians,52,Chapter 5,8,17–24,Batch 13,⬜ Pending,,
907,1 Thessalonians,52,Chapter 5,4,25–28,Batch 14,⬜ Pending,,
📖  2 Thessalonians  (Book #53),,,,,,,⬜ Pending,,
908,2 Thessalonians,53,Chapter 1,8,1–8,Batch 1,⬜ Pending,,
909,2 Thessalonians,53,Chapter 1,4,9–12,Batch 2,⬜ Pending,,
910,2 Thessalonians,53,Chapter 2,8,1–8,Batch 3,⬜ Pending,,
911,2 Thessalonians,53,Chapter 2,8,9–16,Batch 4,⬜ Pending,,
912,2 Thessalonians,53,Chapter 2,1,17–17,Batch 5,⬜ Pending,,
913,2 Thessalonians,53,Chapter 3,8,1–8,Batch 6,⬜ Pending,,
914,2 Thessalonians,53,Chapter 3,8,9–16,Batch 7,⬜ Pending,,
915,2 Thessalonians,53,Chapter 3,2,17–18,Batch 8,⬜ Pending,,
📖  1 Timothy  (Book #54),,,,,,,⬜ Pending,,
916,1 Timothy,54,Chapter 1,8,1–8,Batch 1,⬜ Pending,,
917,1 Timothy,54,Chapter 1,8,9–16,Batch 2,⬜ Pending,,
918,1 Timothy,54,Chapter 1,4,17–20,Batch 3,⬜ Pending,,
919,1 Timothy,54,Chapter 2,8,1–8,Batch 4,⬜ Pending,,
920,1 Timothy,54,Chapter 2,7,9–15,Batch 5,⬜ Pending,,
921,1 Timothy,54,Chapter 3,8,1–8,Batch 6,⬜ Pending,,
922,1 Timothy,54,Chapter 3,8,9–16,Batch 7,⬜ Pending,,
923,1 Timothy,54,Chapter 4,8,1–8,Batch 8,⬜ Pending,,
924,1 Timothy,54,Chapter 4,8,9–16,Batch 9,⬜ Pending,,
925,1 Timothy,54,Chapter 5,8,1–8,Batch 10,⬜ Pending,,
926,1 Timothy,54,Chapter 5,8,9–16,Batch 11,⬜ Pending,,
927,1 Timothy,54,Chapter 5,8,17–24,Batch 12,⬜ Pending,,
928,1 Timothy,54,Chapter 5,1,25–25,Batch 13,⬜ Pending,,
929,1 Timothy,54,Chapter 6,8,1–8,Batch 14,⬜ Pending,,
930,1 Timothy,54,Chapter 6,8,9–16,Batch 15,⬜ Pending,,
931,1 Timothy,54,Chapter 6,5,17–21,Batch 16,⬜ Pending,,
📖  2 Timothy  (Book #55),,,,,,,⬜ Pending,,
932,2 Timothy,55,Chapter 1,8,1–8,Batch 1,⬜ Pending,,
933,2 Timothy,55,Chapter 1,8,9–16,Batch 2,⬜ Pending,,
934,2 Timothy,55,Chapter 1,2,17–18,Batch 3,⬜ Pending,,
935,2 Timothy,55,Chapter 2,8,1–8,Batch 4,⬜ Pending,,
936,2 Timothy,55,Chapter 2,8,9–16,Batch 5,⬜ Pending,,
937,2 Timothy,55,Chapter 2,8,17–24,Batch 6,⬜ Pending,,
938,2 Timothy,55,Chapter 2,2,25–26,Batch 7,⬜ Pending,,
939,2 Timothy,55,Chapter 3,8,1–8,Batch 8,⬜ Pending,,
940,2 Timothy,55,Chapter 3,8,9–16,Batch 9,⬜ Pending,,
941,2 Timothy,55,Chapter 3,1,17–17,Batch 10,⬜ Pending,,
942,2 Timothy,55,Chapter 4,8,1–8,Batch 11,⬜ Pending,,
943,2 Timothy,55,Chapter 4,8,9–16,Batch 12,⬜ Pending,,
944,2 Timothy,55,Chapter 4,6,17–22,Batch 13,⬜ Pending,,
📖  Titus  (Book #56),,,,,,,⬜ Pending,,
945,Titus,56,Chapter 1,8,1–8,Batch 1,⬜ Pending,,
946,Titus,56,Chapter 1,8,9–16,Batch 2,⬜ Pending,,
947,Titus,56,Chapter 2,8,1–8,Batch 3,⬜ Pending,,
948,Titus,56,Chapter 2,7,9–15,Batch 4,⬜ Pending,,
949,Titus,56,Chapter 3,8,1–8,Batch 5,⬜ Pending,,
950,Titus,56,Chapter 3,7,9–15,Batch 6,⬜ Pending,,
📖  Philemon  (Book #57),,,,,,,⬜ Pending,,
951,Philemon,57,Chapter 1,8,1–8,Batch 1,⬜ Pending,,
952,Philemon,57,Chapter 1,8,9–16,Batch 2,⬜ Pending,,
953,Philemon,57,Chapter 1,8,17–24,Batch 3,⬜ Pending,,
954,Philemon,57,Chapter 1,1,25–25,Batch 4,⬜ Pending,,
📖  Hebrews  (Book #58),,,,,,,⬜ Pending,,
955,Hebrews,58,Chapter 1,8,1–8,Batch 1,⬜ Pending,,
956,Hebrews,58,Chapter 1,6,9–14,Batch 2,⬜ Pending,,
957,Hebrews,58,Chapter 2,8,1–8,Batch 3,⬜ Pending,,
958,Hebrews,58,Chapter 2,8,9–16,Batch 4,⬜ Pending,,
959,Hebrews,58,Chapter 2,2,17–18,Batch 5,⬜ Pending,,
960,Hebrews,58,Chapter 3,8,1–8,Batch 6,⬜ Pending,,
961,Hebrews,58,Chapter 3,8,9–16,Batch 7,⬜ Pending,,
962,Hebrews,58,Chapter 3,3,17–19,Batch 8,⬜ Pending,,
963,Hebrews,58,Chapter 4,8,1–8,Batch 9,⬜ Pending,,
964,Hebrews,58,Chapter 4,8,9–16,Batch 10,⬜ Pending,,
965,Hebrews,58,Chapter 5,8,1–8,Batch 11,⬜ Pending,,
966,Hebrews,58,Chapter 5,6,9–14,Batch 12,⬜ Pending,,
967,Hebrews,58,Chapter 6,8,1–8,Batch 13,⬜ Pending,,
968,Hebrews,58,Chapter 6,8,9–16,Batch 14,⬜ Pending,,
969,Hebrews,58,Chapter 6,4,17–20,Batch 15,⬜ Pending,,
970,Hebrews,58,Chapter 7,8,1–8,Batch 16,⬜ Pending,,
971,Hebrews,58,Chapter 7,8,9–16,Batch 17,⬜ Pending,,
972,Hebrews,58,Chapter 7,8,17–24,Batch 18,⬜ Pending,,
973,Hebrews,58,Chapter 7,4,25–28,Batch 19,⬜ Pending,,
974,Hebrews,58,Chapter 8,8,1–8,Batch 20,⬜ Pending,,
975,Hebrews,58,Chapter 8,5,9–13,Batch 21,⬜ Pending,,
976,Hebrews,58,Chapter 9,8,1–8,Batch 22,⬜ Pending,,
977,Hebrews,58,Chapter 9,8,9–16,Batch 23,⬜ Pending,,
978,Hebrews,58,Chapter 9,8,17–24,Batch 24,⬜ Pending,,
979,Hebrews,58,Chapter 9,4,25–28,Batch 25,⬜ Pending,,
980,Hebrews,58,Chapter 10,8,1–8,Batch 26,⬜ Pending,,
981,Hebrews,58,Chapter 10,8,9–16,Batch 27,⬜ Pending,,
982,Hebrews,58,Chapter 10,8,17–24,Batch 28,⬜ Pending,,
983,Hebrews,58,Chapter 10,8,25–32,Batch 29,⬜ Pending,,
984,Hebrews,58,Chapter 10,7,33–39,Batch 30,⬜ Pending,,
985,Hebrews,58,Chapter 11,8,1–8,Batch 31,⬜ Pending,,
986,Hebrews,58,Chapter 11,8,9–16,Batch 32,⬜ Pending,,
987,Hebrews,58,Chapter 11,8,17–24,Batch 33,⬜ Pending,,
988,Hebrews,58,Chapter 11,8,25–32,Batch 34,⬜ Pending,,
989,Hebrews,58,Chapter 11,8,33–40,Batch 35,⬜ Pending,,
990,Hebrews,58,Chapter 12,8,1–8,Batch 36,⬜ Pending,,
991,Hebrews,58,Chapter 12,8,9–16,Batch 37,⬜ Pending,,
992,Hebrews,58,Chapter 12,8,17–24,Batch 38,⬜ Pending,,
993,Hebrews,58,Chapter 12,5,25–29,Batch 39,⬜ Pending,,
994,Hebrews,58,Chapter 13,8,1–8,Batch 40,⬜ Pending,,
995,Hebrews,58,Chapter 13,8,9–16,Batch 41,⬜ Pending,,
996,Hebrews,58,Chapter 13,8,17–24,Batch 42,⬜ Pending,,
997,Hebrews,58,Chapter 13,1,25–25,Batch 43,⬜ Pending,,
📖  James  (Book #59),,,,,,,⬜ Pending,,
998,James,59,Chapter 1,8,1–8,Batch 1,⬜ Pending,,
999,James,59,Chapter 1,8,9–16,Batch 2,⬜ Pending,,
1000,James,59,Chapter 1,8,17–24,Batch 3,⬜ Pending,,
1001,James,59,Chapter 1,3,25–27,Batch 4,⬜ Pending,,
1002,James,59,Chapter 2,8,1–8,Batch 5,⬜ Pending,,
1003,James,59,Chapter 2,8,9–16,Batch 6,⬜ Pending,,
1004,James,59,Chapter 2,8,17–24,Batch 7,⬜ Pending,,
1005,James,59,Chapter 2,2,25–26,Batch 8,⬜ Pending,,
1006,James,59,Chapter 3,8,1–8,Batch 9,⬜ Pending,,
1007,James,59,Chapter 3,8,9–16,Batch 10,⬜ Pending,,
1008,James,59,Chapter 3,2,17–18,Batch 11,⬜ Pending,,
1009,James,59,Chapter 4,8,1–8,Batch 12,⬜ Pending,,
1010,James,59,Chapter 4,8,9–16,Batch 13,⬜ Pending,,
1011,James,59,Chapter 4,1,17–17,Batch 14,⬜ Pending,,
1012,James,59,Chapter 5,8,1–8,Batch 15,⬜ Pending,,
1013,James,59,Chapter 5,8,9–16,Batch 16,⬜ Pending,,
1014,James,59,Chapter 5,4,17–20,Batch 17,⬜ Pending,,
📖  1 Peter  (Book #60),,,,,,,⬜ Pending,,
1015,1 Peter,60,Chapter 1,8,1–8,Batch 1,⬜ Pending,,
1016,1 Peter,60,Chapter 1,8,9–16,Batch 2,⬜ Pending,,
1017,1 Peter,60,Chapter 1,8,17–24,Batch 3,⬜ Pending,,
1018,1 Peter,60,Chapter 1,1,25–25,Batch 4,⬜ Pending,,
1019,1 Peter,60,Chapter 2,8,1–8,Batch 5,⬜ Pending,,
1020,1 Peter,60,Chapter 2,8,9–16,Batch 6,⬜ Pending,,
1021,1 Peter,60,Chapter 2,8,17–24,Batch 7,⬜ Pending,,
1022,1 Peter,60,Chapter 2,1,25–25,Batch 8,⬜ Pending,,
1023,1 Peter,60,Chapter 3,8,1–8,Batch 9,⬜ Pending,,
1024,1 Peter,60,Chapter 3,8,9–16,Batch 10,⬜ Pending,,
1025,1 Peter,60,Chapter 3,6,17–22,Batch 11,⬜ Pending,,
1026,1 Peter,60,Chapter 4,8,1–8,Batch 12,⬜ Pending,,
1027,1 Peter,60,Chapter 4,8,9–16,Batch 13,⬜ Pending,,
1028,1 Peter,60,Chapter 4,3,17–19,Batch 14,⬜ Pending,,
1029,1 Peter,60,Chapter 5,8,1–8,Batch 15,⬜ Pending,,
1030,1 Peter,60,Chapter 5,6,9–14,Batch 16,⬜ Pending,,
📖  2 Peter  (Book #61),,,,,,,,,
1031,2 Peter,61,Chapter 1,8,1–8,Batch 1,⬜ Pending,,
1032,2 Peter,61,Chapter 1,8,9–16,Batch 2,⬜ Pending,,
1033,2 Peter,61,Chapter 1,5,17–21,Batch 3,⬜ Pending,,
1034,2 Peter,61,Chapter 2,8,1–8,Batch 4,⬜ Pending,,
